Element,Node,Fx[N],My[N.m],Mz[N.m]
3744,4034,-5.86E+05,6.02E+03,-108.454
3744,330,-5.86E+05,8.03E+03,-144.605
3745,4039,-6.39E+05,3.64E-12,-1.71E-13
3745,4040,-6.39E+05,-2.23E+03,140.245
3746,4040,-6.39E+05,-2.23E+03,140.245
3746,4041,-6.39E+05,-4.46E+03,280.491
3747,4041,-6.39E+05,-4.46E+03,280.491
3747,4042,-6.39E+05,-6.70E+03,420.736
3748,4042,-6.39E+05,-6.70E+03,420.736
3748,362,-6.39E+05,-8.93E+03,560.981
3749,4047,-1.44E+06,1.42E-13,-6.25E-13
3749,4048,-1.44E+06,238.685,341.462
3750,4048,-1.44E+06,238.685,341.462
3750,4049,-1.44E+06,477.37,682.923
3751,4049,-1.44E+06,477.37,682.923
3751,4050,-1.44E+06,716.055,1.02E+03
3752,4050,-1.44E+06,716.055,1.02E+03
3752,386,-1.44E+06,954.74,1.37E+03
3753,4055,-1.50E+06,-2.27E-13,-1.65E-12
3753,4056,-1.50E+06,-728.317,625.13
3754,4056,-1.50E+06,-728.317,625.13
3754,4057,-1.50E+06,-1.46E+03,1.25E+03
3755,4057,-1.50E+06,-1.46E+03,1.25E+03
3755,4058,-1.50E+06,-2.18E+03,1.88E+03
3756,4058,-1.50E+06,-2.18E+03,1.88E+03
3756,434,-1.50E+06,-2.91E+03,2.50E+03
3757,4063,-6.93E+05,0,-2.56E-13
3757,4064,-6.93E+05,2.64E+03,361.127
3758,4064,-6.93E+05,2.64E+03,361.127
3758,4065,-6.93E+05,5.28E+03,722.254
3759,4065,-6.93E+05,5.28E+03,722.254
3759,4066,-6.93E+05,7.93E+03,1.08E+03
3760,4066,-6.93E+05,7.93E+03,1.08E+03
3760,482,-6.93E+05,1.06E+04,1.44E+03
3761,4071,-2.64E+05,1.59E-12,7.96E-13
3761,4072,-2.64E+05,-1.10E+03,-736.492
3762,4072,-2.64E+05,-1.10E+03,-736.492
3762,4073,-2.64E+05,-2.19E+03,-1.47E+03
3763,4073,-2.64E+05,-2.19E+03,-1.47E+03
3763,4074,-2.64E+05,-3.29E+03,-2.21E+03
3764,4074,-2.64E+05,-3.29E+03,-2.21E+03
3764,514,-2.64E+05,-4.38E+03,-2.95E+03
3765,4079,-5.75E+05,-1.07E-14,7.96E-13
3765,4080,-5.75E+05,60.9151,-1.19E+03
3766,4080,-5.75E+05,60.9151,-1.19E+03
3766,4081,-5.75E+05,121.83,-2.38E+03
3767,4081,-5.75E+05,121.83,-2.38E+03
3767,4082,-5.75E+05,182.745,-3.57E+03
3768,4082,-5.75E+05,182.745,-3.57E+03
3768,538,-5.75E+05,243.661,-4.75E+03
3769,4087,-6.22E+05,5.68E-13,1.36E-12
3769,4088,-6.22E+05,-331.087,-1.44E+03
3770,4088,-6.22E+05,-331.087,-1.44E+03
3770,4089,-6.22E+05,-662.174,-2.89E+03
3771,4089,-6.22E+05,-662.174,-2.89E+03
3771,4090,-6.22E+05,-993.26,-4.33E+03
3772,4090,-6.22E+05,-993.26,-4.33E+03
3772,586,-6.22E+05,-1.32E+03,-5.77E+03
3773,4095,-3.08E+05,-1.71E-12,0
3773,4096,-3.08E+05,1.48E+03,-1.07E+03
3774,4096,-3.08E+05,1.48E+03,-1.07E+03
3774,4097,-3.08E+05,2.96E+03,-2.13E+03
3775,4097,-3.08E+05,2.96E+03,-2.13E+03
3775,4098,-3.08E+05,4.44E+03,-3.20E+03
3776,4098,-3.08E+05,4.44E+03,-3.20E+03
3776,634,-3.08E+05,5.92E+03,-4.26E+03
3777,1,-2.56E+05,1.08E+04,-7.51E+03
3777,4103,-2.56E+05,5.33E+03,-3.75E+03
3778,4103,-2.56E+05,5.33E+03,-3.75E+03
3778,4104,-2.56E+05,-111.167,14.5167
3779,4104,-2.56E+05,-111.167,14.5167
3779,4105,-2.56E+05,-5.55E+03,3.78E+03
3780,4105,-2.56E+05,-5.55E+03,3.78E+03
3780,658,-2.56E+05,-1.10E+04,7.54E+03
3781,42,-5.23E+05,12.8058,-1.20E+04
3781,4110,-5.23E+05,-105.881,-5.98E+03
3782,4110,-5.23E+05,-105.881,-5.98E+03
3782,4111,-5.23E+05,-224.568,57.2379
3783,4111,-5.23E+05,-224.568,57.2379
3783,4112,-5.23E+05,-343.254,6.10E+03
3784,4112,-5.23E+05,-343.254,6.10E+03
3784,699,-5.23E+05,-461.941,1.21E+04
3785,106,-4.84E+05,-256.517,-1.20E+04
3785,4117,-4.84E+05,12.496,-5.99E+03
3786,4117,-4.84E+05,12.496,-5.99E+03
3786,4118,-4.84E+05,281.51,60.8621
3787,4118,-4.84E+05,281.51,60.8621
3787,4119,-4.84E+05,550.523,6.11E+03
3788,4119,-4.84E+05,550.523,6.11E+03
3788,763,-4.84E+05,819.537,1.22E+04
3789,170,-2.18E+05,-1.04E+04,-7.43E+03
3789,4124,-2.18E+05,-5.14E+03,-3.71E+03
3790,4124,-2.18E+05,-5.14E+03,-3.71E+03
3790,4125,-2.18E+05,101.465,8.82197
3791,4125,-2.18E+05,101.465,8.82197
3791,4126,-2.18E+05,5.34E+03,3.73E+03
3792,4126,-2.18E+05,5.34E+03,3.73E+03
3792,827,-2.18E+05,1.06E+04,7.45E+03
3793,18,-5.67E+05,2.16E+04,1.20E+03
3793,4131,-5.67E+05,1.07E+04,626.855
3794,4131,-5.67E+05,1.07E+04,626.855
3794,4132,-5.67E+05,-175.455,53.6569
3795,4132,-5.67E+05,-175.455,53.6569
3795,4133,-5.67E+05,-1.11E+04,-519.541
3796,4133,-5.67E+05,-1.11E+04,-519.541
3796,675,-5.67E+05,-2.19E+04,-1.09E+03
3797,50,-1.22E+06,-963.344,2.81E+03
3797,4138,-1.22E+06,-811.639,1.47E+03
3798,4138,-1.22E+06,-811.639,1.47E+03
3798,4139,-1.22E+06,-659.935,140.826
3799,4139,-1.22E+06,-659.935,140.826
3799,4140,-1.22E+06,-508.231,-1.19E+03
3800,4140,-1.22E+06,-508.231,-1.19E+03
3800,707,-1.22E+06,-356.526,-2.52E+03
3801,114,-1.18E+06,572.613,2.64E+03
3801,4145,-1.18E+06,664.439,1.39E+03
3802,4145,-1.18E+06,664.439,1.39E+03
3802,4146,-1.18E+06,756.266,148.558
3803,4146,-1.18E+06,756.266,148.558
3803,4147,-1.18E+06,848.092,-1.10E+03
3804,4147,-1.18E+06,848.092,-1.10E+03
3804,771,-1.18E+06,939.918,-2.34E+03
3805,178,-5.24E+05,-2.14E+04,1.01E+03
3805,4152,-5.24E+05,-1.06E+04,534.039
3806,4152,-5.24E+05,-1.06E+04,534.039
3806,4153,-5.24E+05,171.015,58.8928
3807,4153,-5.24E+05,171.015,58.8928
3807,4154,-5.24E+05,1.10E+04,-416.254
3808,4154,-5.24E+05,1.10E+04,-416.254
3808,835,-5.24E+05,2.17E+04,-891.4
3809,210,-4.89E+05,2.00E+04,8.39881
3809,4159,-4.89E+05,9.85E+03,0.139598
3810,4159,-4.89E+05,9.85E+03,0.139598
3810,4160,-4.89E+05,-244.287,-8.11961
3811,4160,-4.89E+05,-244.287,-8.11961
3811,4161,-4.89E+05,-1.03E+04,-16.3788
3812,4161,-4.89E+05,-1.03E+04,-16.3788
3812,867,-4.89E+05,-2.04E+04,-24.638
3813,234,-1.10E+06,-1.04E+03,116.434
3813,4166,-1.10E+06,-853.257,50.9681
3814,4166,-1.10E+06,-853.257,50.9681
3814,4167,-1.10E+06,-665.193,-14.4974
3815,4167,-1.10E+06,-665.193,-14.4974
3815,4168,-1.10E+06,-477.13,-79.9629
3816,4168,-1.10E+06,-477.13,-79.9629
3816,891,-1.10E+06,-289.067,-145.428
3817,282,-1.10E+06,1.01E+03,345.72
3817,4173,-1.10E+06,839.343,175.251
3818,4173,-1.10E+06,839.343,175.251
3818,4174,-1.10E+06,665.973,4.78315
3819,4174,-1.10E+06,665.973,4.78315
3819,4175,-1.10E+06,492.603,-165.685
3820,4175,-1.10E+06,492.603,-165.685
3820,939,-1.10E+06,319.233,-336.153
3821,330,-4.89E+05,-1.94E+04,333.278
3821,4180,-4.89E+05,-9.60E+03,170.931
3822,4180,-4.89E+05,-9.60E+03,170.931
3822,4181,-4.89E+05,245.965,8.58337
3823,4181,-4.89E+05,245.965,8.58337
3823,4182,-4.89E+05,1.01E+04,-153.764
3824,4182,-4.89E+05,1.01E+04,-153.764
3824,987,-4.89E+05,1.99E+04,-316.112
3825,362,-5.25E+05,2.14E+04,-1.27E+03
3825,4187,-5.25E+05,1.06E+04,-666.403
3826,4187,-5.25E+05,1.06E+04,-666.403
3826,4188,-5.25E+05,-156.129,-59.2475
3827,4188,-5.25E+05,-156.129,-59.2475
3827,4189,-5.25E+05,-1.09E+04,547.908
3828,4189,-5.25E+05,-1.09E+04,547.908
3828,1019,-5.25E+05,-2.17E+04,1.16E+03
3829,386,-1.16E+06,-969.865,-3.08E+03
3829,4194,-1.16E+06,-848.595,-1.62E+03
3830,4194,-1.16E+06,-848.595,-1.62E+03
3830,4195,-1.16E+06,-727.324,-154.67
3831,4195,-1.16E+06,-727.324,-154.67
3831,4196,-1.16E+06,-606.054,1.31E+03
3832,4196,-1.16E+06,-606.054,1.31E+03
3832,1043,-1.16E+06,-484.784,2.77E+03
3833,434,-1.18E+06,5.48E+03,-5.87E+03
3833,4201,-1.18E+06,3.09E+03,-3.02E+03
3834,4201,-1.18E+06,3.09E+03,-3.02E+03
3834,4202,-1.18E+06,701.187,-165.334
3835,4202,-1.18E+06,701.187,-165.334
3835,4203,-1.18E+06,-1.69E+03,2.69E+03
3836,4203,-1.18E+06,-1.69E+03,2.69E+03
3836,1091,-1.18E+06,-4.07E+03,5.54E+03
3837,482,-5.52E+05,-2.53E+04,-3.46E+03
3837,4208,-5.52E+05,-1.26E+04,-1.77E+03
3838,4208,-5.52E+05,-1.26E+04,-1.77E+03
3838,4209,-5.52E+05,121.496,-68.56
3839,4209,-5.52E+05,121.496,-68.56
3839,4210,-5.52E+05,1.28E+04,1.63E+03
3840,4210,-5.52E+05,1.28E+04,1.63E+03
3840,1139,-5.52E+05,2.55E+04,3.32E+03
3841,514,-2.19E+05,1.05E+04,7.33E+03
3841,4215,-2.19E+05,5.21E+03,3.66E+03
3842,4215,-2.19E+05,5.21E+03,3.66E+03
3842,4216,-2.19E+05,-87.1802,-8.83044
3843,4216,-2.19E+05,-87.1802,-8.83044
3843,4217,-2.19E+05,-5.38E+03,-3.68E+03
3844,4217,-2.19E+05,-5.38E+03,-3.68E+03
3844,1171,-2.19E+05,-1.07E+04,-7.35E+03
3845,538,-4.71E+05,-128.856,1.19E+04
3845,4222,-4.71E+05,-195.776,5.93E+03
3846,4222,-4.71E+05,-195.776,5.93E+03
3846,4223,-4.71E+05,-262.697,-59.0352
3847,4223,-4.71E+05,-262.697,-59.0352
3847,4224,-4.71E+05,-329.618,-6.05E+03
3848,4224,-4.71E+05,-329.618,-6.05E+03
3848,1195,-4.71E+05,-396.538,-1.20E+04
3849,586,-4.92E+05,2.67E+03,1.44E+04
3849,4229,-4.92E+05,1.46E+03,7.18E+03
3850,4229,-4.92E+05,1.46E+03,7.18E+03
3850,4230,-4.92E+05,246.186,-44.9793
3851,4230,-4.92E+05,246.186,-44.9793
3851,4231,-4.92E+05,-965.785,-7.27E+03
3852,4231,-4.92E+05,-965.785,-7.27E+03
3852,1243,-4.92E+05,-2.18E+03,-1.45E+04
3853,634,-2.43E+05,-1.41E+04,1.06E+04
3853,4236,-2.43E+05,-7.04E+03,5.28E+03
3854,4236,-2.43E+05,-7.04E+03,5.28E+03
3854,4237,-2.43E+05,49.7489,10.0537
3855,4237,-2.43E+05,49.7489,10.0537
3855,4238,-2.43E+05,7.14E+03,-5.26E+03
3856,4238,-2.43E+05,7.14E+03,-5.26E+03
3856,1291,-2.43E+05,1.42E+04,-1.05E+04
3857,658,-2.08E+05,1.18E+04,-7.72E+03
3857,4243,-2.08E+05,5.75E+03,-3.81E+03
3858,4243,-2.08E+05,5.75E+03,-3.81E+03
3858,4244,-2.08E+05,-266.863,102.169
3859,4244,-2.08E+05,-266.863,102.169
3859,4245,-2.08E+05,-6.28E+03,4.01E+03
3860,4245,-2.08E+05,-6.28E+03,4.01E+03
3860,1315,-2.08E+05,-1.23E+04,7.93E+03
3861,699,-4.18E+05,1.15E+03,-1.25E+04
3861,4250,-4.18E+05,516.944,-6.17E+03
3862,4250,-4.18E+05,516.944,-6.17E+03
3862,4251,-4.18E+05,-113.721,137.34
3863,4251,-4.18E+05,-113.721,137.34
3863,4252,-4.18E+05,-744.387,6.45E+03
3864,4252,-4.18E+05,-744.387,6.45E+03
3864,1356,-4.18E+05,-1.38E+03,1.28E+04
3865,763,-3.77E+05,-1.58E+03,-1.25E+04
3865,4257,-3.77E+05,-702.075,-6.20E+03
3866,4257,-3.77E+05,-702.075,-6.20E+03
3866,4258,-3.77E+05,174.89,142.182
3867,4258,-3.77E+05,174.89,142.182
3867,4259,-3.77E+05,1.05E+03,6.49E+03
3868,4259,-3.77E+05,1.05E+03,6.49E+03
3868,1420,-3.77E+05,1.93E+03,1.28E+04
3869,827,-1.70E+05,-1.11E+04,-7.65E+03
3869,4264,-1.70E+05,-5.45E+03,-3.78E+03
3870,4264,-1.70E+05,-5.45E+03,-3.78E+03
3870,4265,-1.70E+05,245.762,99.5969
3871,4265,-1.70E+05,245.762,99.5969
3871,4266,-1.70E+05,5.94E+03,3.98E+03
3872,4266,-1.70E+05,5.94E+03,3.98E+03
3872,1484,-1.70E+05,1.16E+04,7.85E+03
3873,675,-4.49E+05,2.30E+04,1.00E+03
3873,4271,-4.49E+05,1.13E+04,509.634
3874,4271,-4.49E+05,1.13E+04,509.634
3874,4272,-4.49E+05,-414.441,16.5952
3875,4272,-4.49E+05,-414.441,16.5952
3875,4273,-4.49E+05,-1.21E+04,-476.444
3876,4273,-4.49E+05,-1.21E+04,-476.444
3876,1332,-4.49E+05,-2.39E+04,-969.482
3877,707,-9.52E+05,2.07E+03,2.22E+03
3877,4278,-9.52E+05,873.948,1.13E+03
3878,4278,-9.52E+05,873.948,1.13E+03
3878,4279,-9.52E+05,-324.263,49.9113
3879,4279,-9.52E+05,-324.263,49.9113
3879,4280,-9.52E+05,-1.52E+03,-1.03E+03
3880,4280,-9.52E+05,-1.52E+03,-1.03E+03
3880,1364,-9.52E+05,-2.72E+03,-2.12E+03
3881,771,-9.02E+05,-2.95E+03,2.00E+03
3881,4285,-9.02E+05,-1.25E+03,1.02E+03
3882,4285,-9.02E+05,-1.25E+03,1.02E+03
3882,4286,-9.02E+05,439.22,46.8313
3883,4286,-9.02E+05,439.22,46.8313
3883,4287,-9.02E+05,2.13E+03,-928.354
3884,4287,-9.02E+05,2.13E+03,-928.354
3884,1428,-9.02E+05,3.83E+03,-1.90E+03
3885,835,-4.06E+05,-2.27E+04,773.121
3885,4292,-4.06E+05,-1.12E+04,389.047
3886,4292,-4.06E+05,-1.12E+04,389.047
3886,4293,-4.06E+05,387.596,4.97254
3887,4293,-4.06E+05,387.596,4.97254
3887,4294,-4.06E+05,1.19E+04,-379.102
3888,4294,-4.06E+05,1.19E+04,-379.102
3888,1492,-4.06E+05,2.35E+04,-763.176
3889,867,-3.83E+05,2.16E+04,106.387
3889,4299,-3.83E+05,1.06E+04,49.1436
3890,4299,-3.83E+05,1.06E+04,49.1436
3890,4300,-3.83E+05,-417.936,-8.0997
3891,4300,-3.83E+05,-417.936,-8.0997
3891,4301,-3.83E+05,-1.14E+04,-65.343
3892,4301,-3.83E+05,-1.14E+04,-65.343
3892,1524,-3.83E+05,-2.25E+04,-122.586
3893,891,-8.48E+05,2.00E+03,236.525
3893,4306,-8.48E+05,815.46,119.642
3894,4306,-8.48E+05,815.46,119.642
3894,4307,-8.48E+05,-371.263,2.75897
3895,4307,-8.48E+05,-371.263,2.75897
3895,4308,-8.48E+05,-1.56E+03,-114.124
3896,4308,-8.48E+05,-1.56E+03,-114.124
3896,1548,-8.48E+05,-2.74E+03,-231.007
3897,939,-8.51E+05,-2.05E+03,188.111
3897,4313,-8.51E+05,-867.609,140.187
3898,4313,-8.51E+05,-867.609,140.187
3898,4314,-8.51E+05,313.963,92.2643
3899,4314,-8.51E+05,313.963,92.2643
3899,4315,-8.51E+05,1.50E+03,44.3411
3900,4315,-8.51E+05,1.50E+03,44.3411
3900,1596,-8.51E+05,2.68E+03,-3.58199
3901,987,-3.86E+05,-2.13E+04,134.415
3901,4320,-3.86E+05,-1.04E+04,111.152
3902,4320,-3.86E+05,-1.04E+04,111.152
3902,4321,-3.86E+05,473.708,87.8885
3903,4321,-3.86E+05,473.708,87.8885
3903,4322,-3.86E+05,1.14E+04,64.6253
3904,4322,-3.86E+05,1.14E+04,64.6253
3904,1644,-3.86E+05,2.22E+04,41.362
3905,1019,-4.08E+05,2.26E+04,-944.487
3905,4327,-4.08E+05,1.11E+04,-483.109
3906,4327,-4.08E+05,1.11E+04,-483.109
3906,4328,-4.08E+05,-373.576,-21.7303
3907,4328,-4.08E+05,-373.576,-21.7303
3907,4329,-4.08E+05,-1.19E+04,439.648
3908,4329,-4.08E+05,-1.19E+04,439.648
3908,1676,-4.08E+05,-2.34E+04,901.026
3909,1043,-8.89E+05,2.41E+03,-2.23E+03
3909,4334,-8.89E+05,962.007,-1.16E+03
3910,4334,-8.89E+05,962.007,-1.16E+03
3910,4335,-8.89E+05,-488.654,-83.8186
3911,4335,-8.89E+05,-488.654,-83.8186
3911,4336,-8.89E+05,-1.94E+03,990.513
3912,4336,-8.89E+05,-1.94E+03,990.513
3912,1700,-8.89E+05,-3.39E+03,2.06E+03
3913,1091,-8.79E+05,820.594,-4.10E+03
3913,4341,-8.79E+05,969.878,-2.32E+03
3914,4341,-8.79E+05,969.878,-2.32E+03
3914,4342,-8.79E+05,1.12E+03,-549.534
3915,4342,-8.79E+05,1.12E+03,-549.534
3915,4343,-8.79E+05,1.27E+03,1.22E+03
3916,4343,-8.79E+05,1.27E+03,1.22E+03
3916,1748,-8.79E+05,1.42E+03,3.00E+03
3917,1139,-4.08E+05,-2.52E+04,-2.42E+03
3917,4348,-4.08E+05,-1.28E+04,-1.40E+03
3918,4348,-4.08E+05,-1.28E+04,-1.40E+03
3918,4349,-4.08E+05,-343.634,-384.026
3919,4349,-4.08E+05,-343.634,-384.026
3919,4350,-4.08E+05,1.21E+04,634.388
3920,4350,-4.08E+05,1.21E+04,634.388
3920,1796,-4.08E+05,2.45E+04,1.65E+03
3921,1171,-1.71E+05,1.11E+04,7.60E+03
3921,4355,-1.71E+05,5.45E+03,3.75E+03
3922,4355,-1.71E+05,5.45E+03,3.75E+03
3922,4356,-1.71E+05,-216.68,-90.2204
3923,4356,-1.71E+05,-216.68,-90.2204
3923,4357,-1.71E+05,-5.88E+03,-3.93E+03
3924,4357,-1.71E+05,-5.88E+03,-3.93E+03
3924,1828,-1.71E+05,-1.15E+04,-7.78E+03
3925,1195,-3.67E+05,1.14E+03,1.25E+04
3925,4362,-3.67E+05,460.546,6.16E+03
3926,4362,-3.67E+05,460.546,6.16E+03
3926,4363,-3.67E+05,-220.737,-132.538
3927,4363,-3.67E+05,-220.737,-132.538
3927,4364,-3.67E+05,-902.02,-6.43E+03
3928,4364,-3.67E+05,-902.02,-6.43E+03
3928,1852,-3.67E+05,-1.58E+03,-1.27E+04
3929,1243,-3.61E+05,566.265,1.40E+04
3929,4369,-3.61E+05,567.133,7.16E+03
3930,4369,-3.61E+05,567.133,7.16E+03
3930,4370,-3.61E+05,568.002,297.506
3931,4370,-3.61E+05,568.002,297.506
3931,4371,-3.61E+05,568.87,-6.57E+03
3932,4371,-3.61E+05,568.87,-6.57E+03
3932,1900,-3.61E+05,569.739,-1.34E+04
3933,1291,-1.74E+05,-1.37E+04,9.63E+03
3933,4376,-1.74E+05,-7.05E+03,5.04E+03
3934,4376,-1.74E+05,-7.05E+03,5.04E+03
3934,4377,-1.74E+05,-447.866,453.993
3935,4377,-1.74E+05,-447.866,453.993
3935,4378,-1.74E+05,6.16E+03,-4.13E+03
3936,4378,-1.74E+05,6.16E+03,-4.13E+03
3936,1948,-1.74E+05,1.28E+04,-8.72E+03
3937,1315,-1.57E+05,1.31E+04,-8.13E+03
3937,4383,-1.57E+05,6.47E+03,-4.05E+03
3938,4383,-1.57E+05,6.47E+03,-4.05E+03
3938,4384,-1.57E+05,-117.606,20.9107
3939,4384,-1.57E+05,-117.606,20.9107
3939,4385,-1.57E+05,-6.71E+03,4.10E+03
3940,4385,-1.57E+05,-6.71E+03,4.10E+03
3940,1972,-1.57E+05,-1.33E+04,8.17E+03
3941,1356,-3.13E+05,1.85E+03,-1.31E+04
3941,4390,-3.13E+05,869.224,-6.52E+03
3942,4390,-3.13E+05,869.224,-6.52E+03
3942,4391,-3.13E+05,-108.755,46.1329
3943,4391,-3.13E+05,-108.755,46.1329
3943,4392,-3.13E+05,-1.09E+03,6.62E+03
3944,4392,-3.13E+05,-1.09E+03,6.62E+03
3944,2013,-3.13E+05,-2.06E+03,1.32E+04
3945,1420,-2.69E+05,-2.43E+03,-1.33E+04
3945,4397,-2.69E+05,-1.15E+03,-6.59E+03
3946,4397,-2.69E+05,-1.15E+03,-6.59E+03
3946,4398,-2.69E+05,139.531,84.5767
3947,4398,-2.69E+05,139.531,84.5767
3947,4399,-2.69E+05,1.42E+03,6.76E+03
3948,4399,-2.69E+05,1.42E+03,6.76E+03
3948,2077,-2.69E+05,2.71E+03,1.34E+04
3949,1484,-1.21E+05,-1.23E+04,-8.16E+03
3949,4404,-1.21E+05,-6.07E+03,-4.05E+03
3950,4404,-1.21E+05,-6.07E+03,-4.05E+03
3950,4405,-1.21E+05,156.337,58.6148
3951,4405,-1.21E+05,156.337,58.6148
3951,4406,-1.21E+05,6.38E+03,4.17E+03
3952,4406,-1.21E+05,6.38E+03,4.17E+03
3952,2141,-1.21E+05,1.26E+04,8.28E+03
3953,1332,-3.30E+05,2.50E+04,904.437
3953,4411,-3.30E+05,1.24E+04,470.314
3954,4411,-3.30E+05,1.24E+04,470.314
3954,4412,-3.30E+05,-214.351,36.1911
3955,4412,-3.30E+05,-214.351,36.1911
3955,4413,-3.30E+05,-1.28E+04,-397.932
3956,4413,-3.30E+05,-1.28E+04,-397.932
3956,1989,-3.30E+05,-2.55E+04,-832.055
3957,1364,-6.89E+05,3.80E+03,1.90E+03
3957,4418,-6.89E+05,1.76E+03,992.328
3958,4418,-6.89E+05,1.76E+03,992.328
3958,4419,-6.89E+05,-282.121,89.494
3959,4419,-6.89E+05,-282.121,89.494
3959,4420,-6.89E+05,-2.32E+03,-813.34
3960,4420,-6.89E+05,-2.32E+03,-813.34
3960,2021,-6.89E+05,-4.37E+03,-1.72E+03
3961,1428,-6.34E+05,-5.09E+03,1.71E+03
3961,4425,-6.34E+05,-2.38E+03,889.614
3962,4425,-6.34E+05,-2.38E+03,889.614
3962,4426,-6.34E+05,330.541,65.0424
3963,4426,-6.34E+05,330.541,65.0424
3963,4427,-6.34E+05,3.04E+03,-759.529
3964,4427,-6.34E+05,3.04E+03,-759.529
3964,2085,-6.34E+05,5.75E+03,-1.58E+03
3965,1492,-2.88E+05,-2.47E+04,712.671
3965,4432,-2.88E+05,-1.22E+04,367.788
3966,4432,-2.88E+05,-1.22E+04,367.788
3966,4433,-2.88E+05,257.789,22.9051
3967,4433,-2.88E+05,257.789,22.9051
3967,4434,-2.88E+05,1.27E+04,-321.978
3968,4434,-2.88E+05,1.27E+04,-321.978
3968,2149,-2.88E+05,2.52E+04,-666.861
3969,1524,-2.73E+05,2.37E+04,209.021
3969,4439,-2.73E+05,1.17E+04,96.5583
3970,4439,-2.73E+05,1.17E+04,96.5583
3970,4440,-2.73E+05,-290.577,-15.904
3971,4440,-2.73E+05,-290.577,-15.904
3971,4441,-2.73E+05,-1.23E+04,-128.366
3972,4441,-2.73E+05,-1.23E+04,-128.366
3972,2181,-2.73E+05,-2.43E+04,-240.829
3973,1548,-5.98E+05,3.79E+03,341.151
3973,4446,-5.98E+05,1.77E+03,154.335
3974,4446,-5.98E+05,1.77E+03,154.335
3974,4447,-5.98E+05,-260.843,-32.4806
3975,4447,-5.98E+05,-260.843,-32.4806
3975,4448,-5.98E+05,-2.29E+03,-219.296
3976,4448,-5.98E+05,-2.29E+03,-219.296
3976,2205,-5.98E+05,-4.31E+03,-406.112
3977,1596,-6.01E+05,-3.70E+03,-115.882
3977,4453,-6.01E+05,-1.72E+03,-65.9372
3978,4453,-6.01E+05,-1.72E+03,-65.9372
3978,4454,-6.01E+05,265.053,-15.9924
3979,4454,-6.01E+05,265.053,-15.9924
3979,4455,-6.01E+05,2.25E+03,33.9523
3980,4455,-6.01E+05,2.25E+03,33.9523
3980,2253,-6.01E+05,4.23E+03,83.8971
3981,1644,-2.76E+05,-2.36E+04,-202.487
3981,4460,-2.76E+05,-1.17E+04,-103.251
3982,4460,-2.76E+05,-1.17E+04,-103.251
3982,4461,-2.76E+05,266.431,-4.01537
3983,4461,-2.76E+05,266.431,-4.01537
3983,4462,-2.76E+05,1.22E+04,95.2206
3984,4462,-2.76E+05,1.22E+04,95.2206
3984,2301,-2.76E+05,2.41E+04,194.457
3985,1676,-2.89E+05,2.44E+04,-792.034
3985,4467,-2.89E+05,1.21E+04,-402.84
3986,4467,-2.89E+05,1.21E+04,-402.84
3986,4468,-2.89E+05,-253.811,-13.6464
3987,4468,-2.89E+05,-253.811,-13.6464
3987,4469,-2.89E+05,-1.26E+04,375.547
3988,4469,-2.89E+05,-1.26E+04,375.547
3988,2333,-2.89E+05,-2.50E+04,764.741
3989,1700,-6.22E+05,4.55E+03,-1.76E+03
3989,4474,-6.22E+05,2.15E+03,-902.609
3990,4474,-6.22E+05,2.15E+03,-902.609
3990,4475,-6.22E+05,-253.856,-44.581
3991,4475,-6.22E+05,-253.856,-44.581
3991,4476,-6.22E+05,-2.65E+03,813.447
3992,4476,-6.22E+05,-2.65E+03,813.447
3992,2357,-6.22E+05,-5.06E+03,1.67E+03
3993,1748,-6.15E+05,-3.81E+03,-1.82E+03
3993,4481,-6.15E+05,-1.80E+03,-927.403
3994,4481,-6.15E+05,-1.80E+03,-927.403
3994,4482,-6.15E+05,219.872,-34.0966
3995,4482,-6.15E+05,219.872,-34.0966
3995,4483,-6.15E+05,2.23E+03,859.209
3996,4483,-6.15E+05,2.23E+03,859.209
3996,2405,-6.15E+05,4.25E+03,1.75E+03
3997,1796,-2.90E+05,-2.45E+04,-879.574
3997,4488,-2.90E+05,-1.21E+04,-442.249
3998,4488,-2.90E+05,-1.21E+04,-442.249
3998,4489,-2.90E+05,284.806,-4.92324
3999,4489,-2.90E+05,284.806,-4.92324
3999,4490,-2.90E+05,1.27E+04,432.402
4000,4490,-2.90E+05,1.27E+04,432.402
4000,2453,-2.90E+05,2.50E+04,869.727
4001,1828,-1.23E+05,1.21E+04,8.12E+03
4001,4495,-1.23E+05,5.98E+03,4.03E+03
4002,4495,-1.23E+05,5.98E+03,4.03E+03
4002,4496,-1.23E+05,-162.211,-61.1948
4003,4496,-1.23E+05,-162.211,-61.1948
4003,4497,-1.23E+05,-6.31E+03,-4.15E+03
4004,4497,-1.23E+05,-6.31E+03,-4.15E+03
4004,2485,-1.23E+05,-1.24E+04,-8.24E+03
4005,1852,-2.59E+05,2.04E+03,1.32E+04
4005,4502,-2.59E+05,976.861,6.55E+03
4006,4502,-2.59E+05,976.861,6.55E+03
4006,4503,-2.59E+05,-89.9808,-88.1294
4007,4503,-2.59E+05,-89.9808,-88.1294
4007,4504,-2.59E+05,-1.16E+03,-6.72E+03
4008,4504,-2.59E+05,-1.16E+03,-6.72E+03
4008,2509,-2.59E+05,-2.22E+03,-1.34E+04
4009,1900,-2.55E+05,-1.84E+03,1.31E+04
